Age,Deuterium2007,TempAnomaly
23762.5371,-441.8,-9.36
23714.5371,-441.4,-9.29
23667.7598,-439.3,-8.95
23622.0527,-437.4,-8.64
23575.1562,-439.9,-9.05
23528.8184,-438.9,-8.88
23483.0234,-437.7,-8.69
23435.4512,-441.3,-9.28
23388.4199,-439.3,-8.95
23339.7246,-441.8,-9.36
23288.9629,-447.2,-10.25
23241.9062,-438.3,-8.79
23194.9395,-440.7,-9.19
23148.9297,-439.5,-8.99
23104.0508,-434.9,-8.23
23059.2910,-438.6,-8.84
23013.8984,-436.1,-8.43
22967.1543,-440.2,-9.11
22918.4688,-442.9,-9.55
22869.2500,-444,-9.73
22820.5059,-441.9,-9.39
22771.8242,-443.3,-9.62
22723.0176,-441.7,-9.36
22673.7930,-445.5,-9.98
22625.6934,-439.5,-9.00
22576.7812,-445.1,-9.92
22529.3027,-440.8,-9.22
22483.2734,-437.9,-8.74
22435.8457,-442,-9.41
22389.1641,-440.3,-9.14
22345.2188,-435.6,-8.36
22295.0820,-445,-9.91
22244.4902,-445.8,-10.04
22198.8359,-438.3,-8.81
22149.8496,-443.5,-9.67
22099.4609,-445.4,-9.98
22049.8418,-444.4,-9.82
22001.8184,-442.2,-9.45
21953.1992,-443.1,-9.60
21906.5254,-440.3,-9.14
21859.1855,-442,-9.42
21814.9258,-436.2,-8.47
21770.1602,-437.7,-8.72
21724.0586,-439.2,-8.96
21675.7695,-442.9,-9.57
21625.9883,-446.2,-10.12
21577.6777,-443.3,-9.64
21530.7148,-438.8,-8.90
21482.3066,-443.7,-9.71
21434.5781,-446.1,-10.10
21390.1914,-432.8,-7.92
21346.3184,-436.9,-8.59
21299.6152,-440.6,-9.20
21250.2695,-445.7,-10.04
21201.1387,-445.6,-10.02
21154.6133,-439.7,-9.06
21109.1543,-437.8,-8.74
21062.2578,-442.5,-9.52
21014.8594,-440.9,-9.25
20965.4648,-446.3,-10.14
20917.7539,-441.7,-9.39
20870.3926,-442.2,-9.47
20823.2305,-441.8,-9.41
20776.4121,-441.5,-9.36
20730.7422,-439.5,-9.03
20682.7129,-443.2,-9.64
20634.5605,-443.3,-9.65
20587.1621,-442.3,-9.49
20540.7070,-441.2,-9.31
20495.9707,-438.3,-8.83
20450.2090,-438.8,-8.92
20401.0352,-446.5,-10.18
20352.4238,-443.7,-9.72
20304.3652,-443.5,-9.69
20257.0957,-442.5,-9.53
20210.3184,-440.6,-9.22
20163.3516,-444.1,-9.79
20117.7188,-437.5,-8.71
20071.9766,-442.1,-9.46
20025.9492,-439.5,-9.04
19979.2168,-441.7,-9.40
19930.5176,-444.2,-9.81
19880.9395,-448,-10.43
19833.9238,-442.4,-9.51
19789.5312,-436.4,-8.53
19745.5742,-438.3,-8.84
19700.2168,-438.9,-8.94
19652.0020,-444.9,-9.93
19602.9258,-446.5,-10.19
19555.1719,-441.5,-9.37
19506.4180,-446.5,-10.19
19458.4141,-443,-9.62
19411.0977,-443.8,-9.75
19364.7051,-440.2,-9.16
19317.1797,-445.1,-9.96
19271.8945,-438.7,-8.91
19225.7441,-442.6,-9.55
19184.8809,-432,-7.81
19139.2227,-441.3,-9.34
19093.1367,-442.5,-9.54
19048.7832,-436.3,-8.52
19001.1602,-444.6,-9.89
18952.5684,-447.9,-10.43
18907.8262,-435.8,-8.44
18862.0254,-441.3,-9.34
18815.0078,-446,-10.12
18769.0117,-438.2,-8.84
18723.4492,-443.4,-9.69
18677.9102,-439.3,-9.02
18632.1836,-441.4,-9.36
18585.9590,-442.9,-9.61
18539.7207,-440.5,-9.21
18493.4316,-444.8,-9.92
18449.3281,-436.5,-8.56
18404.7891,-440.8,-9.26
18361.4863,-437.2,-8.67
18311.7812,-447.4,-10.35
18265.7422,-441.6,-9.40
18219.4805,-442.3,-9.51
18173.8340,-441.4,-9.36
18128.0039,-441.7,-9.41
18082.2305,-441.9,-9.45
18037.4648,-440.3,-9.18
17993.2168,-438.8,-8.94
17948.5273,-440.7,-9.25
17903.1504,-440.5,-9.21
17856.7402,-443.1,-9.64
17809.8027,-444.2,-9.82
17764.0391,-442.5,-9.54
17719.9141,-438.4,-8.87
17675.6816,-438.6,-8.90
17630.1895,-443.7,-9.74
17586.3848,-439,-8.97
17545.2012,-433.9,-8.13
17498.7051,-443.5,-9.70
17452.9473,-442.1,-9.47
17407.1738,-442.1,-9.47
17361.4199,-442.5,-9.54
17317.6758,-439.7,-9.08
17275.2285,-435.5,-8.39
17232.6211,-439.9,-9.11
17190.4863,-435.6,-8.40
17148.0977,-436.2,-8.50
17105.4863,-441.5,-9.37
17066.1973,-429.5,-7.40
17024.6406,-437.2,-8.66
16986.0293,-429.4,-7.38
16946.5059,-435.5,-8.38
16907.0547,-432,-7.80
16867.3789,-431.6,-7.74
16825.2012,-439.3,-9.00
16784.4961,-434.6,-8.23
16744.4160,-433.9,-8.11
16705.0781,-434.5,-8.21
16665.4121,-429.4,-7.37
16626.2930,-438.3,-8.83
16589.1406,-426.1,-6.82
16552.6055,-428.1,-7.15
16515.8105,-429.9,-7.44
16478.1836,-427.5,-7.05
16440.2832,-434.2,-8.15
16404.1270,-426.4,-6.86
16368.9844,-425.7,-6.75
16333.9238,-426,-6.79
16299.1855,-425.8,-6.76
16265.7949,-421.9,-6.12
16230.9004,-423.9,-6.44
16195.9795,-429.8,-7.41
16161.6318,-422.6,-6.22
16128.8203,-421.7,-6.07
16096.1738,-421.9,-6.10
16063.3047,-420.9,-5.94
16028.6016,-425.9,-6.76
15993.8545,-426.8,-6.90
15959.8936,-424.1,-6.46
15927.0967,-421.1,-5.96
15894.1484,-420.8,-5.91
15861.7119,-425.4,-6.66
15829.6992,-417.7,-5.39
15797.1064,-422.5,-6.18
15765.1611,-420.3,-5.82
15733.7461,-419.1,-5.62
15703.0625,-417.3,-5.32
15672.4775,-419.1,-5.61
15641.9473,-416.9,-5.25
15612.0059,-417.8,-5.39
15581.1982,-414.2,-4.80
15549.1982,-423.8,-6.37
15518.2646,-416.6,-5.19
15487.4111,-421.6,-6.01
15456.5674,-417.6,-5.35
15427.1318,-416.2,-5.11
15397.4355,-414,-4.75
15366.4971,-419.8,-5.70
15335.3877,-420.1,-5.74
15304.2441,-418.7,-5.51
15273.1592,-419.6,-5.66
15242.0713,-418.5,-5.47
15211.2520,-420,-5.72
15181.5762,-416.6,-5.16
15152.9170,-414.2,-4.76
15124.9482,-411.8,-4.36
15097.3730,-412.7,-4.50
15069.8320,-410.7,-4.17
15042.2500,-410,-4.05
15013.6973,-416.3,-5.09
14984.2314,-416.4,-5.10
14958.7334,-413,-4.54
14933.3652,-399.4,-2.30
14904.2490,-419,-5.52
14876.2168,-411.3,-4.25
14849.6504,-409.9,-4.02
14823.0586,-407.5,-3.62
14796.4482,-411.6,-4.29
14770.2705,-410.1,-4.04
14743.9121,-407.6,-3.62
14715.8340,-412.6,-4.44
14687.8242,-416.2,-5.03
14659.8857,-411.3,-4.22
14630.5674,-415.7,-4.94
14601.2031,-418.6,-5.42
14573.5322,-411.2,-4.20
14546.5146,-413.6,-4.59
14520.1777,-407.3,-3.55
14493.4365,-411.1,-4.17
14466.5557,-411.1,-4.17
14441.9443,-402.3,-2.71
14417.1270,-408.8,-3.78
14390.0684,-418.2,-5.32
14364.3115,-401.2,-2.52
14340.8975,-403.9,-2.96
14317.7021,-401.1,-2.50
14294.8633,-402.3,-2.69
14272.6641,-399.1,-2.16
14251.6855,-397.7,-1.93
14229.9482,-392.2,-1.02
14204.5215,-411.2,-4.14
14179.5664,-406.9,-3.43
14155.6436,-404.3,-3.00
14131.2773,-402.6,-2.71
14106.1699,-406,-3.27
14080.1504,-413.4,-4.48
14053.2969,-410.8,-4.05
14027.6934,-410.4,-3.98
14002.4414,-405.9,-3.24
13978.9863,-402.3,-2.64
13955.6240,-403.4,-2.82
13929.7461,-407.5,-3.49
13903.4229,-412,-4.23
13875.4268,-414.8,-4.68
13848.4473,-414.3,-4.60
13822.4404,-405.5,-3.15
13796.3457,-417.2,-5.07
13770.2178,-405,-3.06
13742.3896,-413.4,-4.43
13714.5898,-415.5,-4.78
13686.9766,-411.9,-4.18
13658.3955,-417.1,-5.03
13629.2363,-417.3,-5.06
13600.4316,-416.8,-4.98
13572.4082,-415.9,-4.83
13545.5420,-410.2,-3.88
13519.9131,-413.7,-4.46
13494.8799,-403.4,-2.76
13467.7861,-410.8,-3.97
13440.2119,-416.6,-4.92
13412.0430,-414,-4.49
13383.1836,-417.5,-5.06
13353.6670,-419,-5.31
13326.6846,-412.8,-4.28
13300.1768,-411.8,-4.12
13274.8125,-408.5,-3.57
13248.8369,-408.7,-3.60
13221.9482,-414.8,-4.60
13195.9873,-410.8,-3.94
13170.4932,-408,-3.47
13143.2520,-412.9,-4.27
13115.4902,-415.5,-4.70
13086.6318,-418.4,-5.17
13058.9648,-415,-4.61
13032.1680,-411.6,-4.05
13005.3965,-410.4,-3.85
12978.3389,-414.9,-4.58
12949.6152,-417.7,-5.04
12921.5732,-416.4,-4.82
12894.1436,-413.9,-4.41
12867.3994,-408.8,-3.56
12840.6387,-416,-4.74
12812.8379,-412.1,-4.10
12784.1279,-420.8,-5.53
12754.4102,-419.3,-5.28
12727.2959,-412.7,-4.19
12700.4229,-413.7,-4.35
12673.4316,-410.9,-3.88
12645.7383,-418.6,-5.15
12617.3242,-415.6,-4.65
12588.3926,-418.8,-5.17
12559.3770,-417.2,-4.91
12530.3105,-420.8,-5.50
12503.2119,-410.9,-3.86
12477.0107,-412.6,-4.14
12452.1934,-412.4,-4.10
12427.3848,-404.3,-2.76
12401.6885,-406.8,-3.17
12375.8887,-417.4,-4.91
12349.8477,-408.8,-3.49
12323.7012,-414.3,-4.40
12297.4521,-413.3,-4.23
12273.4033,-401.2,-2.23
12249.9336,-409.6,-3.61
12227.2490,-400.6,-2.12
12204.7021,-403.7,-2.63
12180.5840,-410.9,-3.81
12156.1396,-405.8,-2.97
12130.8604,-406.2,-3.03
12105.8330,-414.8,-4.44
12082.4902,-405.5,-2.91
12059.3008,-403.5,-2.57
12036.7266,-406.2,-3.02
12014.4326,-399.8,-1.96
11993.3936,-400,-1.99
11972.2861,-398.2,-1.69
11949.4121,-404,-2.64
11926.5986,-404.9,-2.78
11905.2725,-399.2,-1.84
11883.9570,-400.9,-2.11
11862.6777,-399.4,-1.86
11841.3965,-400.8,-2.09
11819.9482,-399.4,-1.85
11798.4639,-403.2,-2.48
11778.9531,-396.1,-1.30
11760.4072,-387.8,0.07
11741.7461,-393.6,-0.88
11722.7441,-391.3,-0.50
11703.7500,-396.1,-1.29
11685.5176,-387.9,0.07
11667.3623,-394.8,-1.06
11649.1289,-388.3,0.01
11630.7852,-394.8,-1.05
11612.4434,-389.6,-0.19
11592.9346,-395.4,-1.15
11573.4229,-395.5,-1.16
11554.0088,-394.1,-0.92
11534.6416,-396.6,-1.33
11516.1816,-393,-0.73
11499.3379,-386.9,0.28
11482.4912,-383.8,0.79
11465.3408,-387.8,0.14
11448.0908,-386.1,0.42
11430.4473,-390.9,-0.37
11410.9902,-393.4,-0.77
11391.5273,-398.4,-1.59
11372.5303,-393.5,-0.78
11353.6064,-399.5,-1.77
11335.7520,-382.1,1.11
11318.9443,-381,1.29
11302.1328,-394.6,-0.95
11283.4590,-390.8,-0.32
11264.5518,-392.6,-0.61
11245.9404,-402,-2.15
11227.6016,-390.7,-0.29
11209.3838,-387.9,0.18
11192.2822,-385.8,0.53
11175.1875,-386.8,0.37
11156.5488,-394.7,-0.93
11136.4746,-398.9,-1.62
11116.6689,-397.7,-1.41
11097.5898,-392,-0.47
11078.5186,-396.1,-1.14
11060.0918,-398,-1.45
11041.7080,-389.7,-0.08
11023.7334,-387.4,0.30
11006.1572,-390.9,-0.27
10988.5869,-390,-0.12
10968.9082,-393.3,-0.66
10949.2148,-400.3,-1.81
10930.7822,-395.2,-0.96
10912.8857,-387.7,0.28
10894.6758,-391.4,-0.33
10875.4150,-394.3,-0.80
10856.1475,-397.7,-1.36
10838.3174,-392.6,-0.51
10820.6396,-388,0.25
10802.6348,-390.9,-0.22
10784.1104,-391.7,-0.35
10765.5918,-395.4,-0.96
10746.2324,-396.2,-1.08
10726.8691,-395.8,-1.01
10708.4600,-394.8,-0.84
10690.5020,-394.4,-0.77
10672.5352,-384.5,0.86
10654.5195,-391.4,-0.27
10636.5059,-392.9,-0.51
10617.9082,-393.7,-0.64
10599.0938,-395.2,-0.88
10580.3486,-393.2,-0.55
10561.7129,-390.6,-0.12
10543.0801,-397.4,-1.23
10527.0107,-377.1,2.12
10511.0078,-390.1,-0.02
10494.9551,-387.5,0.41
10478.7090,-383,1.16
10462.4648,-386.8,0.53
10444.7451,-388.2,0.31
10425.6660,-399.4,-1.53
10406.6045,-394.4,-0.71
10387.6484,-393,-0.47
10368.6934,-397.9,-1.27
10349.9658,-388.6,0.26
10331.2852,-400.9,-1.76
10313.0391,-389.5,0.12
10295.4287,-391.2,-0.15
10277.8193,-390.7,-0.07
10259.3174,-386.6,0.61
10240.6914,-398.7,-1.38
10222.4570,-396.9,-1.08
10204.6504,-391.6,-0.20
10186.8447,-388.1,0.38
10169.0801,-393.3,-0.47
10151.3037,-390.6,-0.02
10134.0547,-387.9,0.43
10117.3848,-382.1,1.39
10100.7148,-390.4,0.02
10082.8076,-397.7,-1.18
10064.6074,-388.8,0.29
10046.7100,-391.8,-0.20
10029.3438,-388.7,0.32
10011.9775,-389.1,0.26
9993.95703,-395.2,-0.75
9975.76270,-392.9,-0.36
9957.35059,-388.6,0.35
9938.54395,-396.6,-0.97
9919.73633,-394.7,-0.65
9901.97559,-389.9,0.15
9884.24121,-394.5,-0.61
9866.01172,-386.7,0.68
9847.20898,-400.4,-1.57
9828.33984,-392.1,-0.20
9808.65137,-391.7,-0.13
9788.95020,-405.5,-2.40
9771.61035,-387.2,0.62
9755.05371,-382.9,1.33
9738.43359,-391.4,-0.07
9721.02539,-388.3,0.45
9703.60352,-391,0.01
9686.26855,-391.3,-0.04
9669.01953,-384.4,1.11
9651.76953,-393.4,-0.38
9633.12500,-391.6,-0.08
9614.36035,-398.2,-1.16
9596.10449,-391.8,-0.10
9578.31836,-386.4,0.79
9560.53027,-395.8,-0.75
9541.80664,-391,0.04
9523.06836,-398,-1.11
9503.57812,-393.3,-0.33
9483.60059,-403.6,-2.02
9464.46777,-394.3,-0.48
9447.16602,-388.5,0.48
9429.85156,,0.36
9412.00000,-390,0.24
9393.95703,-393.5,-0.33
9375.74414,-392.4,-0.14
9357.02734,-395,-0.57
9338.29590,-394.3,-0.45
9319.49219,-393.3,-0.28
9300.67285,-391.9,-0.04
9281.49414,-401.2,-1.57
9261.82617,-397.7,-0.99
9242.35645,-394.8,-0.51
9224.43359,-388.5,0.54
9206.50879,-391.1,0.11
9187.44238,-400.4,-1.42
9167.60547,-392.2,-0.06
9147.31738,-403.4,-1.90
9126.03223,-407.4,-2.56
9105.04492,-394.9,-0.49
9085.62891,-394.9,-0.49
9066.20117,-398.6,-1.09
9046.75586,-395.6,-0.59
9027.30762,-397.7,-0.94
9007.79590,-396.1,-0.67
8988.20996,-401.1,-1.49
8968.69824,-392.7,-0.10
8949.62988,-391.8,0.05
8930.55859,-399,-1.13
8910.98535,-397.4,-0.86
8891.24512,-397.4,-0.86
8871.72363,-397.7,-0.90
8852.47656,-393.4,-0.19
8833.03223,-397.9,-0.93
8811.45508,-402.1,-1.62
8789.86426,-404.4,-2.00
8769.94727,-395,-0.44
8750.14453,-400.2,-1.29
8729.69824,-397.5,-0.84
8708.86133,-401.8,-1.55
8688.30762,-402.1,-1.60
8668.16602,-396.7,-0.70
8648.09375,-399.3,-1.13
8628.54395,-399.9,-1.22
8608.98145,-392.4,0.02
8589.31641,-401.9,-1.54
8569.62500,-397.5,-0.81
8549.50879,-390.3,0.38
8528.88184,-397.1,-0.74
8508.36719,-409.5,-2.79
8488.25391,-397.8,-0.85
8468.13672,-396.9,-0.70
8447.56250,-397.2,-0.74
8426.94141,-401.2,-1.40
8405.27148,-404.2,-1.89
8383.13184,-403,-1.69
8361.41699,-407.3,-2.40
8339.99707,-400.3,-1.24
8318.74023,-400.4,-1.26
8297.71387,-401.5,-1.43
8276.73535,-401,-1.35
8255.94727,-397.5,-0.77
8235.14648,-403.2,-1.71
8213.10742,-400.8,-1.31
8191.03564,-406.5,-2.25
8168.22363,-408.3,-2.54
8145.28857,-405.3,-2.04
8124.47559,-401.4,-1.40
8104.10156,-396.9,-0.65
8082.52441,-399.8,-1.13
8060.00879,-411.7,-3.09
8037.89941,-398.3,-0.87
8016.25537,-406.3,-2.19
7994.78516,-400.6,-1.25
7973.72852,-401.6,-1.41
7952.77002,-400.6,-1.24
7932.94727,-399.5,-1.06
7913.12061,-396.5,-0.56
7893.61865,-391.6,0.26
7874.22070,-395.2,-0.34
7854.24023,-402.2,-1.49
7833.15186,-402.1,-1.47
7812.20361,-399.5,-1.04
7792.45361,-405.5,-2.03
7773.04932,-390.4,0.47
7753.18359,-388.5,0.79
7733.28223,-400.2,-1.14
7713.66211,-404.7,-1.88
7694.80908,-390.7,0.43
7675.59277,-396.1,-0.46
7654.58057,-398.3,-0.82
7633.49609,-403.7,-1.71
7614.23779,-400.3,-1.14
7595.22070,-388.4,0.83
7576.21826,-397.7,-0.71
7557.28027,-389.2,0.70
7538.68262,-399.1,-0.93
7518.73486,-393.3,0.03
7498.46387,-399.1,-0.93
7477.94238,-404.2,-1.77
7457.46973,-402.8,-1.53
7436.41260,-395,-0.24
7414.37549,-403.8,-1.69
7392.32568,-404.7,-1.84
7370.96484,-399.9,-1.04
7349.21240,-406.3,-2.10
7329.80273,-398.5,-0.81
7311.01465,-388.3,0.88
7291.77637,-396.1,-0.40
7270.31396,-402.3,-1.43
7248.83740,-403.1,-1.56
7227.69482,-404.7,-1.82
7206.14893,-399.3,-0.93
7183.03809,-401.7,-1.32
7159.63916,-411.9,-3.00
7138.54639,-405.3,-1.91
7117.57666,-396.1,-0.39
7096.71631,-400.8,-1.16
7076.34229,-400.5,-1.11
7055.52197,-397.8,-0.66
7034.45752,-399.5,-0.94
7013.37988,-402.5,-1.44
6993.71631,-395.6,-0.29
6973.75098,-396.8,-0.49
6953.43799,-401.3,-1.23
6933.19678,-398.7,-0.80
6913.03467,-398.3,-0.73
6894.72949,-387.9,0.99
6876.75293,-395.4,-0.25
6857.56445,-389.4,0.75
6837.80859,-397.5,-0.59
6817.73438,-400.4,-1.07
6796.66455,-401.2,-1.20
6775.19922,-401.9,-1.31
6754.85059,-402.9,-1.47
6734.95068,-395.7,-0.28
6714.92676,-392.6,0.23
6695.09766,-390.4,0.60
6675.47266,-406.1,-2.00
6654.39893,-403.1,-1.50
6633.31201,-395.4,-0.22
6611.98047,-407.8,-2.27
6590.10791,-398.4,-0.71
6569.66113,-401.8,-1.27
6550.47754,-397,-0.48
6530.53564,-389.2,0.81
6508.77686,-402.2,-1.34
6487.40918,-404.9,-1.78
6468.30127,-395,-0.14
6449.43555,-389.4,0.79
6430.11035,-397,-0.47
6409.05469,-398.8,-0.76
6387.99365,-402.5,-1.37
6367.22217,-396.5,-0.38
6346.05469,-403.6,-1.55
6325.78125,-402.1,-1.30
6306.17871,-395.4,-0.19
6285.96436,-392.6,0.27
6265.25293,-401.7,-1.23
6244.90576,-398.4,-0.68
6224.92188,-394.1,0.03
6205.32520,-398.6,-0.71
6185.56348,-397.4,-0.51
6165.99609,-399.9,-0.93
6146.75195,-389.5,0.80
6126.71484,-403.5,-1.52
6106.67334,-391.4,0.49
6086.92725,-394,0.06
6066.76611,-399.2,-0.80
6047.11182,-396.8,-0.40
6027.92334,-394.5,-0.02
6008.73047,-391.7,0.45
5988.59326,-397.4,-0.50
5967.26807,-403.7,-1.54
5946.12646,-398.7,-0.71
5925.82520,-399.8,-0.89
5905.14307,-397.7,-0.54
5886.71680,-392.5,0.32
5868.10498,-391,0.57
5849.67529,-392.7,0.29
5830.54785,-400.4,-0.98
5811.41699,-388.4,1.01
5793.03125,-389,0.91
5774.45898,-398.9,-0.72
5756.10742,-386.2,1.38
5736.29150,-399.2,-0.77
5716.83252,-391.1,0.57
5696.82275,-400.4,-0.97
5676.67773,-396,-0.24
5656.90234,-395.2,-0.10
5636.84375,-399.1,-0.75
5617.14600,-394,0.10
5597.93359,-396.2,-0.26
5579.52490,-387.2,1.23
5560.64307,-394.6,0.00
5538.56299,-399.6,-0.82
5516.06982,-407.9,-2.19
5495.14404,-402.5,-1.30
5474.10742,-395,-0.06
5452.77002,-402.4,-1.28
5430.22119,-401.2,-1.08
5408.76025,-407.6,-2.14
5389.17773,-391.4,0.54
5369.94189,-394.5,0.03
5350.51611,-396.3,-0.26
5331.51270,-390.6,0.68
5312.11328,-396,-0.21
5292.75488,-390.6,0.69
5273.03516,-396.3,-0.26
5253.08057,-403.1,-1.38
5232.35645,-395.8,-0.17
5212.32373,-397.6,-0.47
5193.40039,-393.2,0.26
5174.81885,-391.3,0.58
5156.00537,-391.4,0.56
5136.65674,-393.3,0.25
5117.65625,-395.6,-0.13
5097.24316,-396.3,-0.24
5077.15576,-400.6,-0.95
5056.92090,-392.7,0.36
5037.27734,-396.6,-0.29
5017.63135,-396.8,-0.32
4997.41162,-398.9,-0.66
4977.55811,-397.9,-0.50
4958.24121,-389,0.98
4939.11084,-392.7,0.37
4920.32568,-395.1,-0.03
4901.39893,-395.9,-0.16
4882.10645,-393.4,0.25
4862.72705,-390.9,0.67
4842.29346,-396.9,-0.32
4821.48047,-402,-1.16
4801.07520,-397.2,-0.37
4780.67578,-396.7,-0.28
4760.20654,-402.3,-1.21
4740.53955,-399.6,-0.76
4720.87256,-389.3,0.94
4701.09961,-397.3,-0.38
4680.94629,-396,-0.16
4661.22119,-395.1,-0.01
4641.60693,-398.4,-0.56
4621.99170,-393.4,0.27
4601.92871,-394.1,0.16
4582.21631,-395,0.01
4562.25830,-399.9,-0.80
4541.82617,-397.5,-0.40
4521.39404,-399.3,-0.70
4502.65186,-390.4,0.78
4483.77734,-397.5,-0.39
4464.99072,-387.1,1.33
4445.25098,-393,0.35
4425.51172,-400.6,-0.90
4406.00635,-397.1,-0.32
4386.60889,-394.9,0.04
4367.11133,-393.4,0.29
4346.73633,-395.2,0.00
4326.36182,-401.4,-1.03
4306.93359,-398.1,-0.48
4288.05469,-387,1.36
4269.17041,-396.4,-0.20
4250.30615,-387.3,1.31
4231.44238,-391.2,0.67
4212.36182,-404.7,-1.57
4192.83838,-392.2,0.50
4173.31543,-394.9,0.06
4153.67773,-397.8,-0.42
4134.00732,-398.8,-0.59
4114.76318,-390.3,0.82
4095.42676,-389.9,0.89
4076.09180,-402.3,-1.16
4056.91699,-390.4,0.81
4037.86060,-390.6,0.78
4019.15869,-398.9,-0.59
3999.41675,-398.7,-0.56
3979.64185,-392.9,0.40
3960.07056,-397.8,-0.41
3939.89600,-396.5,-0.19
3919.72363,-398.5,-0.52
3900.47876,-396.1,-0.12
3880.94751,-391,0.72
3861.26953,-400.9,-0.92
3841.62109,-399.6,-0.70
3821.60449,-393.8,0.26
3802.25000,-394.9,0.08
3782.98560,-388.9,1.07
3763.56421,-404.9,-1.57
3745.50146,-387.8,1.26
3727.10010,-387.2,1.36
3708.94678,-401.6,-1.02
3690.64551,-389.2,1.03
3672.00122,-391.7,0.62
3653.85449,-394.4,0.17
3635.78711,-390.8,0.77
3617.72217,-389.9,0.92
3598.29468,-399.5,-0.67
3578.32837,-394.5,0.16
3559.07617,-397.2,-0.29
3540.56226,-394.6,0.15
3522.05103,-387.3,1.35
3503.07251,-401.8,-1.04
3483.79248,-392.7,0.46
3464.87329,-395.6,-0.02
3445.16016,-396.6,-0.18
3425.45044,-398.2,-0.44
3405.45874,-397.2,-0.28
3385.10962,-395.6,-0.01
3365.14771,-404.2,-1.44
3345.50293,-399.8,-0.71
3325.90356,-391.3,0.70
3306.58130,-401.9,-1.05
3286.70679,-400,-0.74
3267.21094,-392.7,0.47
3246.86279,-406.2,-1.76
3226.76880,-400.5,-0.82
3206.56641,-391.8,0.62
3185.72290,-403.4,-1.30
3165.27637,-401.1,-0.91
3146.72217,-404.4,-1.46
3128.50830,-387.9,1.27
3110.29199,,0.95
3092.03613,-391.8,0.63
3074.13501,-395.8,-0.03
3055.99341,-394.7,0.15
3037.35205,-395,0.10
3018.71484,-398.7,-0.51
2999.69360,-395.7,-0.01
2980.44849,-401.1,-0.91
2961.21436,-397.7,-0.34
2942.89673,-393.9,0.29
2924.22363,-392.2,0.57
2906.21045,-401.7,-1.00
2888.01172,-399.5,-0.64
2869.81689,-395.4,0.04
2851.81982,-388.9,1.12
2835.10181,-388.9,1.12
2818.38721,-387.7,1.32
2801.44702,-395.6,0.01
2784.27979,-390.2,0.91
2767.45288,-390.8,0.81
2750.24463,-390.3,0.89
2732.72070,-387.9,1.29
2714.85034,-401,-0.88
2696.61401,-396.9,-0.20
2678.04224,-399.1,-0.56
2659.10327,-396.9,-0.19
2641.80493,-395.2,0.09
2624.53931,-390.6,0.85
2607.20264,-393.5,0.37
2589.01855,-400.4,-0.77
2570.83887,-392.7,0.51
2552.80396,-396.4,-0.11
2535.12402,-390.2,0.92
2517.80176,-398.5,-0.45
2499.64697,-394.8,0.16
2480.89111,-399.6,-0.63
2462.51489,-399.7,-0.65
2443.08032,-395.8,0.00
2423.79980,-400.5,-0.78
2404.53833,-407.7,-1.97
2385.38379,-401.5,-0.94
2366.62476,-400.8,-0.83
2346.90186,-399.6,-0.63
2326.60645,-404.3,-1.41
2306.32422,-408.2,-2.05
2288.77588,-394.8,0.17
2270.87402,-397.9,-0.35
2253.38916,-394,0.30
2236.56470,-390.6,0.86
2219.39380,,0.20
2202.29272,-398.6,-0.46
2183.99536,-398.7,-0.48
2165.32129,-402,-1.02
2147.34131,-397.9,-0.34
2129.74927,-399.7,-0.64
2112.52783,-393.2,0.44
2095.21533,-400.3,-0.74
2078.09888,-400.1,-0.70
2060.98633,-386.1,1.62
2043.51099,-401.4,-0.92
2025.23914,-396,-0.02
2007.35229,-402.4,-1.08
1990.00256,-400.3,-0.73
1972.75623,-397.7,-0.30
1955.51404,-394.8,0.18
1938.20874,-398.2,-0.38
1922.01160,-395.8,0.01
1905.45862,-395.9,0.00
1888.98816,-385.1,1.79
1872.56653,-402.3,-1.06
1856.49829,-393.8,0.35
1839.34473,-401.9,-0.99
1821.97449,-402.2,-1.04
1804.23096,-394.4,0.25
1787.40186,-404.4,-1.41
1770.60083,-392.6,0.55
1754.16895,-395.3,0.10
1736.97498,-396.6,-0.11
1719.76782,-399.3,-0.56
1702.25342,-400.8,-0.81
1686.01746,-393.8,0.35
1670.17859,-393.4,0.42
1654.01477,-403.4,-1.24
1637.10657,-391.5,0.73
1620.57983,-401,-0.84
1604.08252,-402.9,-1.15
1588.01611,-394.5,0.24
1571.98694,-395.7,0.04
1556.33752,-401.5,-0.92
1540.51196,-390.5,0.90
1525.08606,-397.6,-0.27
1509.67847,-399.2,-0.54
1494.21582,-397.9,-0.32
1478.73511,-401.6,-0.93
1463.26855,-389.7,1.04
1447.89026,-398.7,-0.45
1431.90051,-400.2,-0.70
1415.92065,-398.9,-0.48
1400.62073,-396.1,-0.02
1386.61511,-397,-0.17
1372.61572,-390.6,0.89
1358.62170,-386.6,1.55
1344.70923,-397,-0.17
1330.45410,-390.6,0.89
1315.86951,-394.7,0.22
1301.70935,-388.6,1.23
1286.97961,-397.8,-0.30
1272.59155,-397,-0.16
1258.22241,-394.4,0.27
1243.60388,-393.8,0.37
1229.32214,-392.5,0.58
1215.03625,-399.3,-0.54
1201.49829,-390.7,0.88
1188.11206,-389.8,1.03
1174.39355,-390.4,0.93
1160.92249,-398.1,-0.34
1146.79089,-401.5,-0.90
1132.65186,-386.7,1.55
1118.15979,-399.3,-0.54
